Transaction ID,Region,Segment,Product Category,Product,Sales,Quantity,Discount,Profit,Transaction Date
edb45fe0-df0b-4279-a9ac-07e38ed97155,West,Small Business,Technology,Router,4480.25,18,0.32,555.08,2026-05-15
2e163800-c344-4569-be0e-f0828e0ad26d,North,Enterprise,Clothing,Jacket,24595.77,19,0.05,4633.99,2026-05-15
9f908c7b-69a1-4fd7-8808-265400513863,East,Corporate,Furniture,Sofa,34518.26,12,0.31,6939.34,2026-05-15
c93585a4-6482-40d8-8578-51ecbcf0cc90,North,Consumer,Clothing,Hat,9122.96,2,0.29,836.44,2026-05-15
5b088abd-048b-47ea-9638-d730276fdc09,North,Corporate,Furniture,Sofa,20956.53,14,0.17,3043.84,2026-05-15
8af7e4af-2273-4228-b172-ec5ac533ea49,South,Freelancer,Clothing,Hat,30598.76,1,0.17,7173.78,2026-05-15
1fa3672c-01be-4568-909c-014140a5c311,South,Freelancer,Technology,Camera,43827.87,12,0.47,2358.12,2026-05-15
28e68afc-20f7-447b-8333-8f859b0da1c1,North,Consumer,Furniture,Filing Cabinet,39694.19,17,0.55,3193.93,2026-05-15
878a2ed7-9d81-4d89-9e91-df059f78601f,South,Consumer,Technology,Printer,36387.41,11,0.09,7130.3,2026-05-15
72d23eaa-2fc4-485a-bc94-35757fd983a5,East,Consumer,Furniture,Desk,30766.25,19,0.04,6461.96,2026-05-15
eafc948d-e7c4-4fda-903b-e7f30ed70a6e,East,Consumer,Furniture,Chair,2449.48,13,0.33,216.6,2026-05-15
086026d6-55bd-4c6a-8fbc-a2cd0d3b8261,North,Small Business,Clothing,Jacket,15416.31,5,0.13,1467.76,2026-05-15
e3f413a0-b166-4793-930d-1550e1ee522e,South,Small Business,Office Supplies,Pens,2315.41,12,0.04,582.05,2026-05-15
ae262377-e415-458e-ac37-9010b051c187,North,Corporate,Furniture,Chair,3905.22,13,0.43,259.23,2026-05-15
f40f74a1-d52f-43b6-91a9-9e885adfbf36,East,Small Business,Furniture,Chair,38690.57,13,0.42,6373.19,2026-05-15
510adbb8-467a-441f-8628-528bc9fecfb4,South,Enterprise,Office Supplies,Envelopes,8178.04,3,0.33,1343.74,2026-05-15
d13beb24-20c1-451d-a784-b0c4aefeda8d,North,Small Business,Technology,Laptop,42984.99,19,0.3,6666.64,2026-05-15
1ea8fc01-3dfe-4f28-8704-c2e156d2da13,South,Freelancer,Clothing,Shirt,19914.85,17,0.41,1245.93,2026-05-15
f16791b9-fb5c-4f26-8edd-f6efced6cf07,West,Consumer,Clothing,Shirt,33392.44,7,0.08,6065.6,2026-05-15
ae330c92-28f9-4801-93ce-539c07c365d9,South,Consumer,Clothing,Pants,45257.87,1,0.58,4151.4,2026-05-15
c119ec63-2ede-44f6-a15f-f8faf9575c4e,West,Enterprise,Office Supplies,Envelopes,23483.28,18,0.04,6229.96,2026-05-15
d0e8d77c-27d6-4a32-9256-c2c9d1a9a0f5,West,Freelancer,Office Supplies,Binders,9295.83,14,0.26,1367.42,2026-05-15
f3f949a8-2708-4870-be08-fca3dcd39034,South,Consumer,Clothing,Shoes,43276.13,8,0.09,10789.47,2026-05-15
0c3c622f-de95-4ddd-a41b-339ba681c480,North,Small Business,Clothing,Pants,38796.3,3,0.19,6427.21,2026-05-15
6badc87f-ebb7-4f0b-a462-0ef0e7f4a124,North,Freelancer,Office Supplies,Paper,40216.55,5,0.09,4705.91,2026-05-15
1ac20cef-4471-414e-8c51-864d9b6477f4,South,Consumer,Furniture,Desk,39172.27,18,0.23,5816.82,2026-05-15
810f7bd6-0528-4163-826f-4ab08c644d8e,West,Consumer,Office Supplies,Binders,44857.54,8,0.1,10936.35,2026-05-15
751d6c63-b8ea-4062-8fa0-8a34ab140aae,South,Corporate,Technology,Headphones,38797.98,6,0.28,6273.57,2026-05-15
589249b8-4486-4fd6-be00-1552cd9f68de,South,Consumer,Clothing,Shoes,45664.96,10,0.22,6660.07,2026-05-15
4be5b7d2-32b7-4f73-b708-ee97c6baf53f,South,Small Business,Clothing,Hat,21459.61,17,0.24,3920.06,2026-05-15
980d46b8-0be2-4d7c-9542-ee508b37d206,West,Consumer,Furniture,Bookcase,21492.29,3,0.25,3151.2,2026-05-15
8244f8ff-5f57-4244-a87a-2a6e365e52ab,West,Consumer,Office Supplies,Paper,27515.65,12,0.31,2634.49,2026-05-15
977517a8-ac4e-4945-b928-af18139cd253,East,Corporate,Clothing,Jacket,36363.35,9,0.32,5306.13,2026-05-15
f1592fd5-9c30-4df8-9707-cb901f546aac,South,Enterprise,Technology,Tablet,12796.6,11,0.3,2359.76,2026-05-15
f6873932-1309-4379-80ea-34a08cb8c367,East,Corporate,Technology,Printer,25828.29,8,0.5,1838.39,2026-05-15
b6902406-b49d-4a4a-ac7b-0c474c48fcd8,West,Freelancer,Clothing,Hat,32898.46,5,0.0,6490.81,2026-05-15
6da41ba7-d542-4bb9-b1f6-b0c4325d7310,East,Freelancer,Office Supplies,Paper,4071.1,1,0.0,446.61,2026-05-15
810a8d25-c90c-4983-b71f-e06ae18cbc59,South,Freelancer,Technology,Printer,48345.76,6,0.58,4398.83,2026-05-15
b124341e-0b20-4fad-b543-ca76b7d2995a,West,Small Business,Furniture,Chair,29958.34,7,0.33,2686.45,2026-05-15
