Transaction ID,Region,Segment,Product Category,Product,Sales,Quantity,Discount,Profit,Transaction Date
072c93c8-30bd-47de-89db-a2b50b9c9da0,West,Enterprise,Technology,Smartphone,47082.71,12,0.07,12233.23,2026-01-10
3d6e2fc2-7e66-4f40-aca4-2f433867f70d,East,Corporate,Furniture,Bookcase,11966.85,1,0.19,1704.33,2026-05-11
fe693d0d-02be-4803-adb4-e1d5fc6a0ca6,East,Consumer,Furniture,Sofa,23406.09,12,0.41,3041.56,2026-04-12
0ddbdfb7-b3f3-49ac-8666-8a8ae4de55c5,East,Consumer,Office Supplies,Binders,40919.85,7,0.0,8825.53,2026-01-07
714e4c61-d30c-4586-a0d7-8b04bbea51f7,West,Consumer,Clothing,Jacket,20669.52,1,0.06,2299.76,2025-12-08
953ffeca-c61d-4e16-b081-b6ddee84e920,North,Small Business,Office Supplies,Envelopes,13657.12,16,0.14,1412.13,2025-11-21
01ba993f-7850-4145-be45-4dc8142816bd,West,Corporate,Office Supplies,Labels,49163.17,19,0.51,2731.34,2026-04-22
60a2af8c-baad-4410-ab12-d1cdb1cbdbcb,West,Small Business,Technology,Headphones,1176.68,12,0.1,264.91,2026-03-01
0187ff19-2fdd-4c8b-882b-d9309ae3e20d,West,Enterprise,Technology,Monitor,42073.07,19,0.04,11656.2,2026-03-16
bf8bafd4-a629-44e3-b9a5-d2c3b593ebea,North,Freelancer,Office Supplies,Labels,40708.0,7,0.08,11071.92,2026-04-11
0ef7cbdf-52e3-4073-bbf3-0ce14f5331e1,South,Consumer,Furniture,Filing Cabinet,5528.72,18,0.05,1175.74,2026-02-14
256a96a0-cfec-4bdc-abdd-5a28bcb01d01,South,Corporate,Clothing,Jacket,1194.98,19,0.1,260.79,2026-02-14
d34f89af-9afa-4c56-8d0e-e9ddb65e23cc,East,Consumer,Technology,Monitor,7724.53,6,0.05,1368.29,2026-05-04
15a30547-4313-4527-b202-2f7fbc71449c,South,Consumer,Technology,Monitor,45697.65,2,0.29,9328.11,2025-12-24
1204c4c8-dc42-4977-8fd1-e056b446b5f7,East,Corporate,Technology,Router,8858.96,2,0.09,1976.78,2026-04-26
7ecf2119-4022-403c-9d63-61ec430ac795,North,Corporate,Clothing,Pants,3761.26,11,0.08,875.93,2026-02-26
43f2bbf2-971b-4058-85c7-2edf3ee0bfac,South,Consumer,Furniture,Sofa,3296.36,9,0.14,819.71,2025-12-04
9332247f-ba92-4816-9cd8-6fc8eee19ef4,South,Small Business,Furniture,Bookcase,18314.0,16,0.31,3592.42,2026-03-28
09b3d520-5a6e-4883-8cca-534703f8193a,South,Corporate,Furniture,Bookcase,34056.0,4,0.26,6082.61,2025-12-27
45dba5a8-df95-4c23-b8c6-c3db4884bea2,East,Consumer,Furniture,Filing Cabinet,27655.56,17,0.03,3394.4,2026-04-05
fd993e23-0dac-4e70-94db-b4cf836ae7cd,East,Small Business,Furniture,Desk,48029.12,19,0.27,7491.57,2025-12-27
7e39746c-6b7d-4fac-93c2-8732eaf7b324,South,Freelancer,Office Supplies,Paper,39121.1,16,0.29,6839.29,2026-04-05
d4426612-0da9-41df-859a-e350e6ee8b6b,North,Consumer,Technology,Smartwatch,2400.43,5,0.15,217.63,2026-01-18
dcc75fa1-d986-4e70-87b8-890e8cd5657e,South,Small Business,Clothing,Hat,2019.68,6,0.29,148.14,2026-02-06
edd80acb-bd0e-4f48-ae9d-ddf988368287,West,Enterprise,Office Supplies,Paper,45008.95,9,0.3,5350.77,2025-12-15
9b895e63-988c-4052-87eb-7e19403e1c45,South,Consumer,Technology,Router,10254.36,5,0.24,1872.99,2025-11-29
c32eea75-3d30-44e4-a1c6-522cb5e7a261,East,Consumer,Clothing,Shirt,7575.23,16,0.19,665.5,2025-12-16
011f8c37-53e7-4b6b-a4ff-fd90db239862,North,Small Business,Furniture,Sofa,11830.37,11,0.26,1336.46,2026-01-19
b9055ac1-87de-4e3f-95ea-07884fd075c1,South,Small Business,Office Supplies,Envelopes,25792.16,6,0.19,5566.82,2026-02-21
f9ea6db2-378a-4500-bd3d-b9d756c14e74,East,Corporate,Furniture,Filing Cabinet,1768.8,18,0.07,249.79,2026-04-11
f7745c2f-53fd-48da-b6f3-6bf7684e4423,East,Freelancer,Technology,Camera,6381.99,6,0.17,1535.68,2026-05-16
b34e16dc-1003-40c1-84f8-6d7367841bc4,North,Corporate,Technology,Smartphone,27185.67,3,0.33,2087.29,2025-11-22
e196b69e-24e5-4917-a5ef-e3fbbf64a380,North,Freelancer,Furniture,Filing Cabinet,19212.49,10,0.07,4771.44,2026-04-01
5f794c2d-de82-4649-8215-000b8d218353,East,Small Business,Furniture,Chair,35799.86,12,0.07,4431.86,2026-01-09
caaf9e3c-881d-4606-8b7b-4b33e5bd6381,North,Freelancer,Technology,Camera,14668.78,4,0.07,1507.99,2026-02-01
b29b30d0-7142-4d8e-a433-40c10567f796,West,Freelancer,Furniture,Desk,23581.85,7,0.09,5127.8,2025-12-29
895dcc00-ad18-475d-8f81-588cec78e638,West,Corporate,Office Supplies,Pens,3852.96,2,0.27,735.33,2026-02-23
fcd95f11-7c62-4a4f-80f6-69122194a21b,East,Consumer,Clothing,Jacket,36849.64,7,0.18,4108.24,2026-01-03
b430c21a-4969-4383-9284-1dddc07c8f65,South,Consumer,Office Supplies,Labels,7163.96,14,0.21,696.66,2026-04-18
c62c568d-b02a-434d-9465-9642983bc528,West,Consumer,Technology,Smartphone,42199.74,16,0.24,7417.28,2026-04-02
6cfab9a5-bbe9-4bab-a729-6ec7ac54d324,West,Small Business,Office Supplies,Labels,43295.56,1,0.06,8238.88,2026-01-23
89084e8a-a135-4e8f-a102-5a5739e37ea0,South,Corporate,Office Supplies,Labels,12117.26,9,0.5,1485.83,2026-05-11
71a9336a-1546-4fb8-a6ea-356ba3f0b24e,South,Freelancer,Technology,Smartwatch,15108.93,14,0.49,1857.29,2025-12-17
8005d42b-f583-46af-b7cb-f9cbe02446aa,West,Corporate,Furniture,Filing Cabinet,29905.77,12,0.08,5441.28,2025-11-29
ee6115a2-bc78-4596-a634-853f603f79df,West,Consumer,Technology,Printer,5481.53,15,0.21,1088.19,2026-03-08
8e5d0da2-522f-4cd4-b6b6-5f59b1d0e71d,South,Small Business,Technology,Router,9432.81,16,0.13,1222.79,2025-12-18
b53b88cd-d371-4051-a3bc-9e90fa71c712,South,Consumer,Office Supplies,Binders,6954.92,10,0.04,1885.91,2026-04-14
56a85806-0dec-474b-abb7-defff894db45,South,Small Business,Clothing,Shirt,38609.87,8,0.26,5662.79,2026-03-26
23e324d6-7275-4de4-ad26-61ee59282d75,South,Small Business,Clothing,Shoes,14360.22,5,0.33,1906.84,2026-01-26
023ac289-cdd2-4eac-b394-b594b8c38357,North,Corporate,Office Supplies,Paper,5814.76,15,0.55,784.35,2025-12-07
9c629b26-c3dc-44f1-8a3b-389f2c80c840,North,Freelancer,Technology,Printer,22902.58,8,0.07,5353.66,2026-03-05
f476d0fe-d517-404e-8dd4-a7bbaf4f5549,North,Consumer,Technology,Smartwatch,49281.68,9,0.02,9693.58,2026-02-21
6d79abd1-a83a-4099-83cf-1fce190fd899,East,Consumer,Clothing,Pants,35965.67,2,0.07,8233.63,2026-02-14
59d82f05-28b0-494e-9be2-ebc7401e5274,West,Corporate,Furniture,Bookcase,30900.7,2,0.04,2980.03,2026-01-30
54b1bb12-0c18-4f3d-9246-12ea4f26937b,West,Corporate,Technology,Printer,42991.6,5,0.34,6890.6,2026-04-24
