Transaction ID,Region,Segment,Product Category,Product,Sales,Quantity,Discount,Profit,Transaction Date
56135f61-ae72-41a8-998b-c236a30d9dff,West,Freelancer,Clothing,Shoes,34156.73,13,0.34,3967.14,2026-05-13
77de8a5f-5459-4625-a592-85474efabfef,North,Small Business,Technology,Camera,1784.52,3,0.03,492.17,2026-05-13
70e34905-f6c6-4392-9b07-31319ca78a3e,East,Consumer,Office Supplies,Pens,12149.21,11,0.02,2209.82,2026-05-13
939e24eb-934c-49e9-8228-ba12fa9fb181,East,Corporate,Clothing,Shoes,18513.9,9,0.14,3039.69,2026-05-13
855f9ad9-6c0d-4820-9905-708e9954aad0,South,Freelancer,Office Supplies,Binders,34518.72,18,0.0,10203.01,2026-05-13
5c886f84-2a51-4161-866e-6073f9eac281,East,Consumer,Office Supplies,Envelopes,33411.85,14,0.28,5863.42,2026-05-13
7d8b1799-61e7-467f-9a1f-1ef09ecd0d35,South,Freelancer,Office Supplies,Pens,23542.21,14,0.2,1911.68,2026-05-13
e76c8aab-97b7-4cc8-a672-a311bd38e3e6,North,Enterprise,Office Supplies,Binders,8168.39,1,0.15,1933.63,2026-05-13
8add0294-d31b-4f61-a109-7d28790ca550,West,Freelancer,Office Supplies,Binders,29308.22,6,0.15,4519.81,2026-05-13
0d11b5a1-551a-45c9-9905-59c5c915bbad,North,Corporate,Office Supplies,Envelopes,5696.67,10,0.18,644.55,2026-05-13
19d5803e-1173-4ccf-a9f6-08b625022f33,South,Corporate,Technology,Laptop,18907.18,6,0.08,3329.25,2026-05-13
49343569-f0af-43e5-8e9a-1dbe48b66fa8,West,Consumer,Technology,Speaker,15172.59,1,0.03,1623.65,2026-05-13
db673c65-307a-4e6e-ace6-3be36447dbc9,West,Freelancer,Technology,Smartwatch,29646.1,10,0.49,1845.6,2026-05-13
af284743-5cc6-417a-9839-06f00b2bdef0,East,Corporate,Technology,Speaker,25954.37,9,0.48,2336.74,2026-05-13
93c68028-c57b-40a5-ad84-eef0e5a5f684,East,Corporate,Furniture,Desk,18354.44,12,0.0,2724.4,2026-05-13
9bcb2acf-1b58-4b7b-90fe-eff57ae5ba1c,West,Enterprise,Office Supplies,Labels,41167.24,17,0.34,6807.58,2026-05-13
0148dd92-a0f5-4056-af62-e9ec7c60f71c,South,Enterprise,Clothing,Hat,522.79,2,0.33,44.81,2026-05-13
2f759b7c-3f6d-4bd5-b8f9-53182c4e142f,North,Small Business,Clothing,Pants,36137.38,9,0.07,4154.29,2026-05-13
250b1703-8417-4b46-a881-510c63763731,North,Corporate,Clothing,Hat,48936.18,11,0.16,10346.52,2026-05-13
b681100b-39ee-48f7-b7ed-df618041509d,East,Enterprise,Office Supplies,Labels,46407.83,8,0.33,8721.87,2026-05-13
72475113-ab8c-48cc-92f7-baf376e2fe25,South,Small Business,Office Supplies,Pens,47943.54,16,0.11,5839.98,2026-05-13
18d3c469-6f13-47dc-b663-15228c316d15,East,Consumer,Office Supplies,Labels,1359.43,5,0.04,358.26,2026-05-13
26f2700a-c11b-4388-a9ef-a70fd85953db,South,Small Business,Clothing,Shirt,649.78,18,0.11,96.89,2026-05-13
2b2b765d-6daf-4fe0-9d67-178b59226645,South,Enterprise,Technology,Tablet,17446.37,4,0.32,1963.57,2026-05-13
88032d36-2ce8-4a83-b1ae-9add81afd107,North,Consumer,Technology,Smartwatch,49366.29,19,0.17,6828.59,2026-05-13
a6d99f24-09d2-4935-bd04-5b13eef1836f,East,Small Business,Furniture,Filing Cabinet,23351.86,9,0.26,3377.8,2026-05-13
755d7f08-d723-4136-b6c0-729fdf82fa2c,North,Small Business,Clothing,Shirt,18597.38,15,0.16,2763.59,2026-05-13
584142aa-902b-487e-bf9a-646a5a04793d,South,Enterprise,Furniture,Desk,12846.48,5,0.14,2135.34,2026-05-13
a3ed6311-1d6d-4d8e-9e08-3c222ec7a143,West,Consumer,Office Supplies,Envelopes,12283.25,10,0.44,965.0,2026-05-13
a64c73fb-1f10-4232-8c6f-5e5fe56f7955,North,Enterprise,Furniture,Desk,31780.21,15,0.31,4738.79,2026-05-13
dec755b5-8637-4af3-85f4-2d722ed50fd7,South,Corporate,Furniture,Desk,3842.53,13,0.16,681.39,2026-05-13
f8a9e592-5449-465a-b5cb-e0e2ba1db3ad,South,Corporate,Furniture,Chair,32916.42,6,0.35,2974.32,2026-05-13
23dcaed8-f3ba-4a5c-b502-70124b027ed0,West,Consumer,Technology,Headphones,2200.95,14,0.27,420.52,2026-05-13
4201aadf-fc89-4eab-8da1-df9691ebf801,East,Consumer,Clothing,Hat,4692.55,1,0.27,985.35,2026-05-13
579bedd7-85bb-4bd5-8730-dcc4b1e83102,South,Consumer,Technology,Smartwatch,13500.36,6,0.11,2148.86,2026-05-13
aa4daa90-0548-4730-bde1-d03e5054e7e0,North,Consumer,Clothing,Shirt,22535.48,10,0.02,6518.4,2026-05-13
ab7c2209-9b4e-4091-a429-687578227258,East,Freelancer,Technology,Printer,4057.15,2,0.01,862.54,2026-05-13
a82ded71-70c4-4b0b-be24-f5926330771b,South,Corporate,Office Supplies,Envelopes,24873.9,16,0.08,3208.04,2026-05-13
1d8bcdb5-b0d6-4df1-86ff-f5924f20dffc,South,Enterprise,Office Supplies,Binders,24482.04,15,0.12,5525.66,2026-05-13
f3c379b9-8ca7-4630-bf37-74dbdcff5566,North,Enterprise,Furniture,Desk,4753.91,1,0.09,952.95,2026-05-13
69e3d5b8-4e98-49ef-bed7-449838fcb855,South,Consumer,Furniture,Sofa,43827.82,3,0.56,4810.83,2026-05-13
8113ae04-200a-461c-9a24-444c0471cd40,West,Small Business,Clothing,Shirt,28292.1,4,0.33,2462.75,2026-05-13
02918084-b740-4ea4-9a38-b6104bf0f343,East,Enterprise,Technology,Tablet,3481.12,16,0.23,667.07,2026-05-13
e75ad3b4-512d-4850-8de1-1d9e1f33f188,East,Enterprise,Furniture,Desk,37380.28,13,0.08,5022.18,2026-05-13
dc9dc512-8c8e-493a-8e46-259c6db6bf80,East,Consumer,Office Supplies,Paper,26661.88,11,0.19,5744.79,2026-05-13
5378b834-85c5-49f4-9a4f-f02eb3ee576f,South,Freelancer,Clothing,Pants,23073.29,5,0.12,5029.79,2026-05-13
bda6baf5-0b0b-43ae-b806-234f7c7f327e,West,Consumer,Furniture,Sofa,1562.33,12,0.25,153.52,2026-05-13
d477a550-fbf2-452a-8498-1876f8c2ad9c,South,Consumer,Office Supplies,Paper,46194.23,14,0.32,5673.33,2026-05-13
dda51526-1dfa-48e3-801f-75f8a6729b2d,East,Corporate,Clothing,Pants,28573.18,9,0.02,4884.6,2026-05-13
f0ebfa70-7c7f-47eb-bed5-8bfc146af2fe,North,Enterprise,Technology,Printer,36303.83,1,0.12,4632.18,2026-05-13
f65b108e-50e5-4acb-915f-a22d37c8787b,South,Consumer,Office Supplies,Labels,7864.96,2,0.34,793.35,2026-05-13
fa576db8-c2cf-4163-9bd0-422220984334,West,Freelancer,Office Supplies,Pens,4370.82,19,0.34,792.93,2026-05-13
3d5a9ffb-032d-4077-9a56-8fd7008d7229,East,Corporate,Clothing,Pants,12347.23,8,0.3,999.19,2026-05-13
cfaa6df7-ac0d-424e-a533-b00e3967875b,North,Small Business,Furniture,Desk,20889.86,13,0.07,2101.13,2026-05-13
db5f7f43-337a-4677-8fb8-b6a5c2327a2d,West,Corporate,Furniture,Chair,8350.01,4,0.07,892.54,2026-05-13
