Transaction ID,Region,Segment,Product Category,Product,Sales,Quantity,Discount,Profit,Transaction Date
588337ac-bd9f-4b6f-913a-08ccde24320b,North,Consumer,Technology,Monitor,3420.76,19,0.28,322.29,2026-05-15
f9e8911d-13c3-416a-9732-9220ed4025cc,North,Corporate,Technology,Headphones,41787.17,8,0.05,11761.74,2026-05-15
86028bb9-598b-484d-ac23-71eba14dc9ac,North,Small Business,Furniture,Sofa,39703.79,4,0.15,6833.16,2026-05-15
a13ff148-d9c8-4ad7-b034-9b11c1cfe5e8,South,Small Business,Furniture,Desk,29445.93,12,0.12,7330.2,2026-05-15
f86a2225-da3e-43f7-b138-865a7777f264,North,Freelancer,Clothing,Hat,42841.31,10,0.28,7828.89,2026-05-15
c974d10e-291e-4c92-b601-41e3786452a1,North,Enterprise,Technology,Monitor,43054.28,4,0.16,6813.64,2026-05-15
f6e89c1a-cd91-4147-9ab7-3bb5002d7d83,South,Small Business,Technology,Tablet,19537.48,13,0.11,2374.46,2026-05-15
2b0f6ecb-3f9e-452c-8b0a-d726501611d2,West,Enterprise,Office Supplies,Paper,28084.28,15,0.04,6100.51,2026-05-15
b0d51359-ae05-402a-8597-116c1e5e7012,West,Small Business,Clothing,Shoes,19320.05,6,0.29,3904.9,2026-05-15
8ddb5558-6f86-4a22-afb0-dee3f1616d23,East,Small Business,Furniture,Sofa,16272.12,12,0.27,2530.51,2026-05-15
15d37d1c-9fd0-4600-9188-4bf9d8da0ead,West,Freelancer,Office Supplies,Binders,4671.59,6,0.02,793.55,2026-05-15
0d03fdbd-ddaa-4b6d-a344-a5c6b98bb0e8,West,Small Business,Office Supplies,Paper,25474.16,14,0.2,2140.88,2026-05-15
25a360fd-de37-4b2c-9f44-aeacc81dfb69,West,Freelancer,Furniture,Filing Cabinet,44268.56,17,0.09,11475.71,2026-05-15
2acfd6e7-e90e-4c6d-af87-a5f7f89cad11,West,Small Business,Technology,Smartwatch,28154.86,5,0.19,4296.65,2026-05-15
748da7fe-6ec3-4249-83a4-43d0d784588b,East,Enterprise,Clothing,Pants,39906.29,15,0.07,6498.06,2026-05-15
4133a0e0-9912-4d80-a807-40f2411a23c7,East,Consumer,Furniture,Bookcase,27807.37,19,0.08,2873.93,2026-05-15
47a28bb0-6ef1-432f-b46f-10c80a2397b6,South,Corporate,Technology,Printer,828.53,6,0.11,148.09,2026-05-15
cf397b87-ad8f-49f0-9e8f-8be6419e8336,North,Small Business,Technology,Printer,4526.53,9,0.03,1113.88,2026-05-15
23199c80-1c2b-4585-9961-a94fb5180e3f,East,Freelancer,Furniture,Chair,11968.52,16,0.17,1848.04,2026-05-15
aa37f5dd-d84e-432c-a581-7cdd5dfaec2b,West,Freelancer,Clothing,Jacket,9759.55,14,0.21,815.06,2026-05-15
29cffb04-cbe4-4e30-8a26-58000e66b7de,South,Enterprise,Clothing,Shoes,5581.85,5,0.5,525.25,2026-05-15
86104c29-ae53-47a9-92f4-07a2784a9b05,West,Freelancer,Furniture,Filing Cabinet,14191.32,4,0.22,1659.23,2026-05-15
038bb273-8afa-4a2f-8f37-1c6ec7d0446c,East,Consumer,Clothing,Shoes,38891.67,1,0.47,3118.22,2026-05-15
8d4f7c0a-e257-4903-9e21-5061bb5629c4,South,Consumer,Furniture,Chair,9052.24,13,0.1,1901.31,2026-05-15
6c6d916e-2018-46f3-babe-3d31bce2c31f,West,Corporate,Furniture,Chair,4020.16,2,0.24,721.75,2026-05-15
2d7c726d-3637-4139-b7b3-83b424a5589b,East,Consumer,Technology,Router,29648.46,6,0.23,5286.56,2026-05-15
c4a9f1f3-246a-42f2-94c2-c74067af8531,West,Consumer,Furniture,Filing Cabinet,12305.19,4,0.28,2032.02,2026-05-15
cdd02afc-cd99-4e82-8763-e9b52cf399a8,North,Corporate,Clothing,Shirt,17913.03,3,0.11,3420.91,2026-05-15
c95b249a-6543-4081-807c-7c0e70bc6cc1,West,Corporate,Technology,Monitor,26133.02,10,0.13,5910.26,2026-05-15
594abefb-ea57-4c97-a1f0-1af338c6548e,West,Freelancer,Technology,Smartwatch,8783.02,13,0.29,1177.91,2026-05-15
46ae06d3-7ed3-4378-9745-86567cab30c1,East,Small Business,Office Supplies,Pens,34908.77,17,0.26,3333.83,2026-05-15
ff7a4e52-4050-4e13-b941-0a8ca0deecb5,North,Enterprise,Office Supplies,Envelopes,23077.39,2,0.3,2000.6,2026-05-15
e981d399-1ee1-4041-98c6-f107ecd88c9b,North,Corporate,Office Supplies,Envelopes,37130.76,13,0.26,5688.57,2026-05-15
30d28e96-8d05-4c52-a5b4-3f73b5ab0f75,East,Corporate,Technology,Tablet,9433.25,17,0.08,1006.25,2026-05-15
05c8b246-e091-4bc7-bc8d-ffff125720f6,North,Freelancer,Technology,Tablet,30285.03,18,0.24,2520.36,2026-05-15
7630f594-14df-4b21-83a5-dafc7169ce59,North,Freelancer,Technology,Router,47098.02,11,0.07,10565.32,2026-05-15
7d2e8103-9c62-48aa-b5fc-b1f24e900e44,West,Small Business,Clothing,Shirt,27737.43,6,0.32,2708.22,2026-05-15
1a84d014-a239-431c-8eda-dd614487269c,East,Corporate,Clothing,Hat,26936.17,15,0.55,2164.2,2026-05-15
d4601003-340f-4edb-8898-b74f726b5e77,South,Freelancer,Technology,Headphones,4729.93,7,0.58,458.3,2026-05-15
454e0fab-efbf-4e54-b15a-353c1bc5dcbd,South,Corporate,Clothing,Pants,45611.54,16,0.26,5552.56,2026-05-15
a1cf30f2-cdaf-4045-a16d-37fd07a4bf08,West,Corporate,Technology,Tablet,20084.94,9,0.19,3388.1,2026-05-15
